pair_id	trait_1	trait_2	annotation	annotation_prop	covariance	covariance_se	covariance_z	covariance_p_two_sided	tau	tau_se	h2_trait_1	h2_trait_2	correlation_descriptive	estimable_positive_h2	covariance_enrichment
discovery	IBD_deLange2017	DEP_FinnGen_R12	non_synonymous	0.00271541155000227	-0.000602835264757105	0.00107590485444498	-0.560305367399876	0.575271166978118	-0.000942236880561621	0.00110160740974706	-0.00128451995330316	0.000171113145127816	NA	FALSE	-19.6840965616205
discovery	IBD_deLange2017	DEP_FinnGen_R12	Conserved_Vertebrate_phastCons46way	0.0294360542974948	0.00411156264714837	0.00322756399382144	1.27389035663404	0.202702276483151	-0.00610043767967956	0.00459157998376125	0.0235314083439289	0.00906097340908007	0.281575927816837	TRUE	12.384538127316
discovery	IBD_deLange2017	DEP_FinnGen_R12	Conserved_Vertebrate_phastCons46way.flanking.500	0.377534469387581	-0.00318898981595846	0.00551046801925457	-0.578714875908099	0.562781576760078	-0.0214370068361839	0.0206997196470126	0.210703288704521	0.0165054892375334	-0.054075839995395	TRUE	-0.748943439503896
discovery	IBD_deLange2017	DEP_FinnGen_R12	Conserved_Mammal_phastCons46way	0.0214394549784698	0.0066076717036678	0.00321215384685455	2.05708444199777	0.0396781039841013	0.0121367610021248	0.00646194924189679	0.0139450843530427	0.0078024768823429	0.633463563004051	TRUE	27.3267016026287
discovery	IBD_deLange2017	DEP_FinnGen_R12	Conserved_Mammal_phastCons46way.flanking.500	0.317780149799729	-0.0019604772873377	0.00525486616669086	-0.373078442942014	0.709090062345247	0.0170023950399622	0.0197271494980677	0.23770618509652	0.0160999272487202	-0.0316905383821057	TRUE	-0.547000278903416
discovery	IBD_deLange2017	DEP_FinnGen_R12	Conserved_Primate_phastCons46way	0.0192690716687812	0.0024366831911254	0.00289473731776329	0.841763145889926	0.399920544655692	-0.00134612455283444	0.00373387275926974	0.02008670685906	0.00914285018416542	0.179805882075168	TRUE	11.2121983830636
discovery	IBD_deLange2017	DEP_FinnGen_R12	Conserved_Primate_phastCons46way.flanking.500	0.156550261450835	0.00227615866469426	0.00518730059571897	0.438794440902992	0.660810488733692	0.000853909923662459	0.00749772364274289	0.164905532703708	0.0166088329186458	0.0434925990035395	TRUE	1.28914341017393
discovery	IBD_deLange2017	DEP_FinnGen_R12	BivFlnk	0.013549378568832	-0.00149886062337154	0.00189009349261356	-0.793008721118325	0.42777274167915	-0.000352309186686145	0.00211238163362462	0.0209505025113192	0.00225116469165468	-0.218253086439058	TRUE	-9.80831423664839
discovery	IBD_deLange2017	DEP_FinnGen_R12	BivFlnk.flanking.500	0.0176299608851232	0.000538916551222844	0.00218502771579278	0.246640602005963	0.805186379182969	5.7146903073944e-05	0.00233900633883485	0.0271630839315614	0.000418929554592997	0.159757583989264	TRUE	2.71033311319554
discovery	IBD_deLange2017	DEP_FinnGen_R12	Human_Promoter_Villar	0.0152170072967354	-0.00227315221384653	0.00157863377082148	-1.43994905966293	0.149881811633872	-0.00345973973740121	0.00225298731837874	0.0544638078427309	0.000863365283943283	-0.331495186075215	TRUE	-13.2449940283325
discovery	IBD_deLange2017	DEP_FinnGen_R12	Human_Promoter_Villar.flanking.500	0.00358889940697774	0.00177984183799044	0.00143531983566501	1.24003152033763	0.214963735805938	0.000522561482147376	0.00158595023886638	0.00678797166262174	0.000779899144090848	0.773556748322977	TRUE	43.9716359388544
discovery	IBD_deLange2017	DEP_FinnGen_R12	Human_Enhancer_Villar	0.033227431108615	0.00140984191458321	0.00201437125496676	0.699891795569965	0.483994881523003	0.000264139454412519	0.00230243746956079	0.0723331679534757	0.00118381182159765	0.152356272439162	TRUE	3.76206374217108
discovery	IBD_deLange2017	DEP_FinnGen_R12	Human_Enhancer_Villar.flanking.500	0.00979775912704224	0.000967514268944133	0.00175519996692633	0.551227374188267	0.581477816997455	0.000655346551145489	0.00181131530500355	0.0128532070873778	0.000607961940891593	0.346109428245482	TRUE	8.75554366684386
discovery	IBD_deLange2017	DEP_FinnGen_R12	Ancient_Sequence_Age_Human_Promoter	0.00417066546958402	0.00203024676122606	0.0013494521202463	1.50449707015578	0.132453427172356	0.00334806670369095	0.00152340736341103	0.0421336859570921	0.000167884385892496	0.763359203708819	TRUE	43.1614442029511
discovery	IBD_deLange2017	DEP_FinnGen_R12	Ancient_Sequence_Age_Human_Promoter.flanking.500	0.0053204418805135	-0.0022837486234875	0.0014881078841718	-1.53466603314081	0.124865883404968	-0.00130313636403591	0.00178084662708081	0.014579070381625	0.000710569273901301	-0.709545369707993	TRUE	-38.0586249389469
discovery	IBD_deLange2017	DEP_FinnGen_R12	Ancient_Sequence_Age_Human_Enhancer	0.00513809478995611	0.00099752583359713	0.00157049958453985	0.635164659333164	0.525321029778221	0.000976159983606511	0.00160662188218999	0.0322960983166584	0.00156264462820725	0.140416780359737	TRUE	17.2137121992593
discovery	IBD_deLange2017	DEP_FinnGen_R12	Ancient_Sequence_Age_Human_Enhancer.flanking.500	0.00902676811673703	0.000251393850941014	0.00174021492562037	0.144461380740884	0.885136150221341	5.11685248720152e-05	0.00190827895976392	0.0142537700325544	-0.000210820680579382	NA	FALSE	2.46930571972265
discovery	IBD_deLange2017	DEP_FinnGen_R12	Human_Promoter_Villar_ExAC	0.00249666214237869	-0.000231897313780138	0.00064726240139033	-0.358274037364164	0.720138245463548	-0.000109326275657955	0.000726752086757241	0.0200768045848381	0.00127599177308857	-0.0458167716792913	TRUE	-8.23547095627485
discovery	IBD_deLange2017	DEP_FinnGen_R12	Human_Promoter_Villar_ExAC.flanking.500	0.00057706898943645	0.00144640554906744	0.000584567940022281	2.47431555861978	0.0133491729211666	0.00139894170721829	0.000627437107464118	0.00264157651007986	-0.000125591281908506	NA	FALSE	222.23621942111
