qtl_key	locus	gene_symbol	gene_id	dataset_label	qtl_type	gwas_trait	p12	PP.H4	status	message	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	idx1	idx2
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	Howard_DEP			not_screened_by_abf_gate								
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_DEP			not_screened_by_abf_gate								
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-05	3.41478685858645e-16	ok		1891	3.61978687613256e-32	5.05986031947708e-18	7.15392648725652e-15	0.999999999999986	1	1
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-06	3.4147868585865e-17	ok		1891	3.61978687613261e-32	5.05986031947715e-18	7.15392648725662e-15	1	1	1
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-05	2.22235117022395e-10	ok		1891	8.6713280012434e-27	5.05986030968247e-18	1.71374849378046e-09	0.99999999806402	1	1
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-05	0.0158123750718181	ok		1891	1.25495329395679e-19	4.85443658930805e-18	0.0248021331562464	0.959385491771938	2	1
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-06	2.22235117066845e-11	ok		1891	8.67132800297776e-27	5.0598603106945e-18	1.71374849412322e-09	0.99999999826403	1	1
block154__QTD000021__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-06	0.00160406517941267	ok		1891	1.27307053588241e-19	4.92451808359521e-18	0.0251601912997861	0.973235743520799	2	1
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	Howard_DEP			not_screened_by_abf_gate								
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_DEP			not_screened_by_abf_gate								
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-05	2.24911433214626e-15	ok		1891	1.48833986487257e-28	2.08045171770186e-14	7.15392648725642e-15	0.999999999999972	1	1
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	deLange_IBD	1e-06	2.24911433214626e-16	ok		1891	1.48833986487257e-28	2.08045171770186e-14	7.15392648725642e-15	0.999999999999972	1	1
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-05	5.79404101672529e-11	ok		1891	3.56537099817967e-23	2.08045171401606e-14	1.71374849406168e-09	0.99999999822829	1	1
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-05	0.00260858449370785	ok		1891	5.22911942356753e-16	2.02273891640956e-14	0.0251345387113511	0.972256876794921	2	1
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-06	5.79404101702744e-12	ok		1891	3.5653709983656e-23	2.08045171412455e-14	1.71374849415105e-09	0.999999998280437	1	1
block154__QTD000021__ENSG00000118200__ENSG00000118200	block154	CAMSAP2	ENSG00000118200	BLUEPRINT_monocyte_eQTL	eQTL	FinnGen_IBD	1e-06	0.000261472314733959	ok		1891	5.24142485320483e-16	2.02749892844874e-14	0.0251936865855007	0.974544841099743	2	1
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	Howard_DEP			not_screened_by_abf_gate								
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_DEP			not_screened_by_abf_gate								
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-05	3.36449302499649e-16	ok		1884	1.79040489294533e-35	2.51357142934789e-21	7.12295211522911e-15	0.999999999999986	1	1
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-06	3.36449302499654e-17	ok		1884	1.79040489294536e-35	2.51357142934793e-21	7.12295211522921e-15	1	1	1
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-05	2.301141088588e-10	ok		1884	4.34741414936327e-30	2.5135714244227e-21	1.72957652947666e-09	0.999999998040309	1	1
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-05	0.0155150818270842	ok		1884	5.9722641466768e-23	2.41488951974304e-21	0.0237600733241391	0.960724844848775	2	1
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-06	2.30114108906459e-11	ok		1884	4.34741415026366e-30	2.51357142494328e-21	1.72957652983487e-09	0.999999998247418	1	1
block154__QTD000031__ENSG00000118197__ENSG00000118197	block154	DDX59	ENSG00000118197	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-06	0.00157347958071162	ok		1884	6.05683926784553e-23	2.44908753388396e-21	0.0240965472360449	0.974329973183247	2	1
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	Howard_DEP			not_screened_by_abf_gate								
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_DEP			not_screened_by_abf_gate								
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-05	2.01128291071055e-06	ok		1884	6.04894843055019e-19	8.49219302993382e-05	7.12233290844061e-15	0.999913066786785	1	1
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	deLange_IBD	1e-06	2.01128655145019e-07	ok		1884	6.04895938010195e-19	8.49220840214407e-05	7.12234580098775e-15	0.999914876787316	1	1
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-05	2.00485787543703e-06	ok		1884	1.46878978460113e-13	8.49219306975407e-05	1.72942618680822e-09	0.999913071481853	1	1
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-05	0.0152948608400288	ok		1884	2.01820624137905e-06	8.16063218452618e-05	0.0237633646476413	0.960858149984244	2	1
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-06	2.00486149295315e-07	ok		1884	1.4687924348492e-13	8.49220839285787e-05	1.72942930734219e-09	0.999914875700346	1	1
block154__QTD000031__ENSG00000260088__ENSG00000260088	block154	RP11-92G12.3	ENSG00000260088	BLUEPRINT_CD4_T_eQTL	eQTL	FinnGen_IBD	1e-06	0.00155083389373448	ok		1884	2.04637536517214e-06	8.27453424940074e-05	0.0240950419295639	0.974269332458842	2	1
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-05	0.968999365256517	ok		1401	1.19827824542626e-31	0.00254369192428811	1.38619248793944e-30	0.0284569428191991	1	1
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-06	0.757619262870581	ok		1401	9.36882637454953e-31	0.0198880419301291	1.08380476661241e-29	0.222492695199286	1	1
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-05	0.967897028378517	ok		1401	3.32794029610291e-33	0.00263131261457987	3.84982858228204e-32	0.029471659006901	1	1
block464__QTD000146__ENSG00000173531__ENSG00000173531	block464	MST1	ENSG00000173531	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-06	0.750932535490137	ok		1401	2.58194680967142e-32	0.0204147568945828	2.98684824287413e-31	0.228652707615279	1	1
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-05	1.98844770421584e-05	ok		1362	2.42917529879406e-32	0.00105068647165746	2.30951364469822e-29	0.998929429051294	1	1
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	deLange_IBD	1e-06	1.98848329017114e-06	ok		1362	2.42921877216448e-32	0.00105070527510989	2.30955497656184e-29	0.998947306241596	1	1
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-05	1.99336575838005e-05	ok		1362	1.34853326223355e-33	0.00105068642003479	1.28210424789183e-30	0.998929379922382	1	1
block464__QTD000146__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_amygdala_eQTL	eQTL	FinnGen_IBD	1e-06	1.99340152058504e-06	ok		1362	1.34855745574784e-33	0.00105070526999396	1.28212724962884e-30	0.998947301328482	1	1
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	deLange_IBD	1e-05	0.977260847258798	ok		1403	5.89720500467246e-35	1.2513193859602e-06	1.11764570411792e-30	0.0227379014218133	1	1
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	deLange_IBD	1e-06	0.811238883354928	ok		1403	4.8953583030823e-34	1.03873898584408e-05	9.2777445810735e-30	0.188750729255211	1	1
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_IBD	1e-05	0.975806965724086	ok		1403	1.67001409879249e-36	1.32795200464632e-06	3.16503170883994e-32	0.0241917063239075	1	1
block464__QTD000150__ENSG00000173531__3:49684189:49684314:clu_44352_-	block464	MST1	ENSG00000173531	GTEx_amygdala_sQTL	sQTL	FinnGen_IBD	1e-06	0.80132797026605	ok		1403	1.37140751717023e-35	1.09050777650921e-05	2.59910876244917e-31	0.198661124656192	1	1
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	0.000200885552884538	ok		1753	5.19037912865487e-33	2.47132428437955e-05	2.09976863855769e-28	0.999774401204271	1	1
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	2.00921878957005e-05	ok		1753	5.19131770330922e-33	2.47177117318642e-05	2.10014833907192e-28	0.999955190100376	1	1
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	0.000186718244530157	ok		1753	4.64195371172347e-35	2.4713592684015e-05	1.87790305561735e-30	0.999788568162793	1	1
block464__QTD000226__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1.86749627136447e-05	ok		1753	4.64273390653581e-35	2.47177464128119e-05	1.87821868354323e-30	0.999956607290877	1	1
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	0.00381210588862664	ok		1539	3.94199271343065e-33	8.21799280179171e-05	4.77812111681928e-29	0.996105714183352	1	1
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	0.000382522985174552	ok		1539	3.95556383881318e-33	8.24628494203992e-05	4.7945707871975e-29	0.999535014165408	1	1
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	0.00406339090027646	ok		1539	9.84031328371483e-35	8.2159219219142e-05	1.19275229852254e-30	0.9958544498805	1	1
block464__QTD000226__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	0.000407830547469543	ok		1539	9.87643190689878e-35	8.24607825733265e-05	1.19713026592866e-30	0.999509708669955	1	1
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	3.23724425973473e-10	ok		1927	9.07359595273134e-37	1.08630337847121e-08	8.35272726850925e-29	0.999999988813244	1	1
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	3.23724426067791e-11	ok		1927	9.07359595537494e-37	1.08630337878771e-08	8.35272727094283e-29	0.999999989104595	1	1
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	3.26378610747144e-10	ok		1927	2.20461952701619e-38	1.08630337846831e-08	2.02946943372026e-30	0.999999988810586	1	1
block464__QTD000226__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	3.26378610843012e-11	ok		1927	2.20461952766377e-38	1.0863033787874e-08	2.02946943431639e-30	0.999999989104325	1	1
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	6.53644943259793e-13	ok		1495	3.62206955132694e-41	1.57253714970689e-12	2.30332844727639e-29	0.999999999997769	1	1
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	6.5364494326018e-14	ok		1495	3.6220695513291e-41	1.57253714970783e-12	2.30332844727777e-29	0.999999999998366	1	1
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	6.47330709098212e-13	ok		1495	1.90726025360624e-42	1.57253714970693e-12	1.21285545079648e-30	0.999999999997783	1	1
block464__QTD000226__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	6.47330709098586e-14	ok		1495	1.90726025360735e-42	1.57253714970785e-12	1.21285545079718e-30	0.999999999998366	1	1
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	0.00117641898759925	ok		1931	4.1233680874307e-30	0.038680158309005	1.0235298334905e-28	0.960143422703399	1	1
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	0.000117766587324415	ok		1931	4.12773844232215e-30	0.0387211553811759	1.02461467203012e-28	0.961161078031501	1	1
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	0.0011861449340716	ok		1931	7.25208877883568e-32	0.0386797820418513	1.80016167920751e-30	0.960134073024077	1	1
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	0.00011874125330963	ok		1931	7.25983887783208e-32	0.0387211180140278	1.80208546029305e-30	0.961160140732662	1	1
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	3.36337616697636e-08	ok		1938	4.36665944442763e-35	4.36683337161942e-07	9.99959700601199e-29	0.999999529682907	1	1
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	3.36337626878706e-09	ok		1938	4.3666595766081e-35	4.36683350380515e-07	9.99959730870365e-29	0.999999559953278	1	1
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	3.45324198146749e-08	ok		1938	8.37227204399019e-37	4.36683336769907e-07	1.91724011295266e-30	0.999999528784241	1	1
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	3.45324208879142e-09	ok		1938	8.37227230419356e-37	4.36683350341668e-07	1.91724017253891e-30	0.999999559863409	1	1
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06		not_estimable	no_signal_pair							
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	0.00402964761707551	ok		1380	1.15843326348546e-30	0.0616513419189144	1.75559988609768e-29	0.934319010464012	1	1
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	0.000404431506518413	ok		1380	1.16264982567503e-30	0.0618757456247347	1.76199006525868e-29	0.937719822868749	1	1
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	0.00388379862733824	ok		1380	6.1513579586723e-32	0.0616603610205212	9.32235258775154e-31	0.934455840352139	1	1
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	0.000389742174845135	ok		1380	6.1729349513339e-32	0.0618766458093742	9.35505241350158e-31	0.937733612015783	1	1
